"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1157","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 18:09:46,FALSE,NA,"1350505541387186177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TharsanMaster",492,TRUE,FALSE,NA,NA
"1158","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 18:08:28,FALSE,NA,"1350505214051143681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raviprasath959",492,TRUE,FALSE,NA,NA
"1159","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-16 18:08:11,FALSE,NA,"1350505140910886913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TROLLWHOHATES",59,TRUE,FALSE,NA,NA
"1160","RT @MGN2532A: #Rajini and #Suriya are the only Kollywood Actors Having 1.4M$ Collection in USA <U+0001F525><U+0001F4AF><U+0001F4AF>

#24theMovie - 1.47M$ Still Unbreakable…",FALSE,0,NA,2021-01-16 18:06:01,FALSE,NA,"1350504594510495744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jkSparrow_6",79,TRUE,FALSE,NA,NA
"1161","RT @MGN2532A: #Rajini and #Suriya are the only Kollywood Actors Having 1.4M$ Collection in USA <U+0001F525><U+0001F4AF><U+0001F4AF>

#24theMovie - 1.47M$ Still Unbreakable…",FALSE,0,NA,2021-01-16 18:05:41,FALSE,NA,"1350504513220694016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surya_RajuBhai",79,TRUE,FALSE,NA,NA
"1162","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 18:05:31,FALSE,NA,"1350504470514290690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VijayKu87118843",492,TRUE,FALSE,NA,NA
"1163","RT @MGN2532A: #Rajini and #Suriya are the only Kollywood Actors Having 1.4M$ Collection in USA <U+0001F525><U+0001F4AF><U+0001F4AF>

#24theMovie - 1.47M$ Still Unbreakable…",FALSE,0,NA,2021-01-16 18:04:10,FALSE,NA,"1350504130674978816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","massgnanamV1",79,TRUE,FALSE,NA,NA
"1164","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 18:01:11,FALSE,NA,"1350503380108546048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seenivasan3528",131,TRUE,FALSE,NA,NA
"1165","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:59:34,FALSE,NA,"1350502973672050688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAFANKH12652439",492,TRUE,FALSE,NA,NA
"1166","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 17:59:24,FALSE,NA,"1350502931099910144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajiniKathirr",131,TRUE,FALSE,NA,NA
"1167","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:59:10,FALSE,NA,"1350502870861312000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jothibo63542080",492,TRUE,FALSE,NA,NA
"1168","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 17:54:45,FALSE,NA,"1350501760033460224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dhana63529085",131,TRUE,FALSE,NA,NA
"1169","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 17:50:02,FALSE,NA,"1350500573099876352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DhonanRanjith1",131,TRUE,FALSE,NA,NA
"1170","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:47:55,FALSE,NA,"1350500040142274562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","massgnanamV1",492,TRUE,FALSE,NA,NA
"1171","RT @MGN2532A: #Rajini and #Suriya are the only Kollywood Actors Having 1.4M$ Collection in USA <U+0001F525><U+0001F4AF><U+0001F4AF>

#24theMovie - 1.47M$ Still Unbreakable…",FALSE,0,NA,2021-01-16 17:47:44,FALSE,NA,"1350499994592182272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajaM70129080",79,TRUE,FALSE,NA,NA
"1172","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-16 17:46:46,FALSE,NA,"1350499753423896576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manojku37811811",59,TRUE,FALSE,NA,NA
"1173","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-16 17:45:04,FALSE,NA,"1350499325013487616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NgkmoorthiRk",59,TRUE,FALSE,NA,NA
"1174","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-16 17:44:10,FALSE,NA,"1350499098688831488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","praveen_boo",59,TRUE,FALSE,NA,NA
"1175","RT @aswinjames2255: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• #Vijay      - 8
•#Ajith       - 5
•…",FALSE,0,NA,2021-01-16 17:43:52,FALSE,NA,"1350499022935519233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NPR141618",2,TRUE,FALSE,NA,NA
"1176","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:42:50,FALSE,NA,"1350498761877819392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DX_Anish",492,TRUE,FALSE,NA,NA
"1177","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 17:42:00,FALSE,NA,"1350498553437646849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rpalani2014",131,TRUE,FALSE,NA,NA
"1178","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-16 17:40:46,FALSE,NA,"1350498241268203520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eachu_offl",59,TRUE,FALSE,NA,NA
"1179","RT @srikanthkaran33: Why does when every #Vijay movie release, they are dragging #Rajini into the picture for baseless comparisons of box o…",FALSE,0,NA,2021-01-16 17:40:17,FALSE,NA,"1350498120119971840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PradeepVishva19",83,TRUE,FALSE,NA,NA
"1180","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:40:08,FALSE,NA,"1350498082853593088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","254Syed",492,TRUE,FALSE,NA,NA
"1181","RT @srikanthkaran33: Why does when every #Vijay movie release, they are dragging #Rajini into the picture for baseless comparisons of box o…",FALSE,0,NA,2021-01-16 17:39:50,FALSE,NA,"1350498004982231040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karuna_kannan",83,TRUE,FALSE,NA,NA
"1182","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:38:40,FALSE,NA,"1350497713058684931",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VishnuK42942797",492,TRUE,FALSE,NA,NA
"1183","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 17:38:38,FALSE,NA,"1350497705894678528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevoteRajini",131,TRUE,FALSE,NA,NA
"1184","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-16 17:35:27,FALSE,NA,"1350496904988094469",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FcKugan",59,TRUE,FALSE,NA,NA
"1185","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 17:35:06,FALSE,NA,"1350496813795602432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srk_0303_1212",131,TRUE,FALSE,NA,NA
"1186","@Itz_Master7 @actorvijay calculate with inflation Money value respect year
then u know #Rajini  50Cr &amp; above  colle… https://t.co/x0fphwYwuW",FALSE,0,"Itz_Master7",2021-01-16 17:34:43,TRUE,"1350331571383898112","1350496719214047233","1228898484499054594","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sakthi7301",0,FALSE,FALSE,NA,NA
"1187","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-16 17:33:43,FALSE,NA,"1350496468692471808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singamsuriya24",59,TRUE,FALSE,NA,NA
"1188","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:30:35,FALSE,NA,"1350495680628867072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PavinBabu",492,TRUE,FALSE,NA,NA
"1189","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:30:05,FALSE,NA,"1350495552186712064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariMut88172700",492,TRUE,FALSE,NA,NA
"1190","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:28:38,FALSE,NA,"1350495187689111553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RevathySruthin",492,TRUE,FALSE,NA,NA
"1191","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 17:26:44,FALSE,NA,"1350494709760757762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saravanankaali",131,TRUE,FALSE,NA,NA
"1192","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 17:26:14,FALSE,NA,"1350494582539096066",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Puriyaathavanda",131,TRUE,FALSE,NA,NA
"1193","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:25:11,FALSE,NA,"1350494318130151424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saisury79765154",492,TRUE,FALSE,NA,NA
"1194","RT @prjaishankar: @LMKMovieManiac Number of official WW 300+crs Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  - 3
Other actors - 0

#Kollywood…",FALSE,0,NA,2021-01-16 17:21:40,FALSE,NA,"1350493433886986240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ROCKINGg25",6,TRUE,FALSE,NA,NA
"1195","RT @MGN2532A: #Rajini and #Suriya are the only Kollywood Actors Having 1.4M$ Collection in USA <U+0001F525><U+0001F4AF><U+0001F4AF>

#24theMovie - 1.47M$ Still Unbreakable…",FALSE,0,NA,2021-01-16 17:17:52,FALSE,NA,"1350492477262688257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suriya40_",79,TRUE,FALSE,NA,NA
"1196","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 17:17:45,FALSE,NA,"1350492451102867456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","indhiyandaa",131,TRUE,FALSE,NA,NA
"1197","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:17:06,FALSE,NA,"1350492284475764737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johnpet143",492,TRUE,FALSE,NA,NA
"1198","RT @srikanthkaran33: Why does when every #Vijay movie release, they are dragging #Rajini into the picture for baseless comparisons of box o…",FALSE,0,NA,2021-01-16 17:16:03,FALSE,NA,"1350492019546759169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karpagamraviku1",83,TRUE,FALSE,NA,NA
"1199","RT @srikanthkaran33: Why does when every #Vijay movie release, they are dragging #Rajini into the picture for baseless comparisons of box o…",FALSE,0,NA,2021-01-16 17:13:59,FALSE,NA,"1350491501395001344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devashak",83,TRUE,FALSE,NA,NA
"1200","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:13:16,FALSE,NA,"1350491320670773250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaggyJagir",492,TRUE,FALSE,NA,NA
"1201","RT @devashak: Excellent write up.
Great commentary on @rajinikanth politics.
Relatively neutral.
Explains how much mental agony #Rajinikant…",FALSE,0,NA,2021-01-16 17:13:02,FALSE,NA,"1350491261262729216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prjaishankar",4,TRUE,FALSE,NA,NA
"1202","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-16 17:12:44,FALSE,NA,"1350491184897003522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","its_surya__",59,TRUE,FALSE,NA,NA
"1203","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:12:16,FALSE,NA,"1350491069989806080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manisiva7",492,TRUE,FALSE,NA,NA
"1204","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-16 17:11:41,FALSE,NA,"1350490923839340544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haters_suriya",59,TRUE,FALSE,NA,NA
"1205","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:11:28,FALSE,NA,"1350490868688379905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKPrem55",492,TRUE,FALSE,NA,NA
"1206","RT @MGN2532A: #Rajini and #Suriya are the only Kollywood Actors Having 1.4M$ Collection in USA <U+0001F525><U+0001F4AF><U+0001F4AF>

#24theMovie - 1.47M$ Still Unbreakable…",FALSE,0,NA,2021-01-16 17:10:30,FALSE,NA,"1350490626379272192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarthiKrish15",79,TRUE,FALSE,NA,NA
"1207","RT @Praveen_RMM: ""Fitness nu sonna udane vandhittaaru paarunga"" says Cho. And there is our #Thalaivar #Superstar #Rajinikanth's entry in on…",FALSE,0,NA,2021-01-16 17:06:52,FALSE,NA,"1350489712402657281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GKRamesh10",131,TRUE,FALSE,NA,NA
"1208","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:05:53,FALSE,NA,"1350489462082424835",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deepan35107837",492,TRUE,FALSE,NA,NA
"1209","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:04:20,FALSE,NA,"1350489073337524226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tarantino1World",492,TRUE,FALSE,NA,NA
"1210","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:04:05,FALSE,NA,"1350489009357778956",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuriyaSheenus",492,TRUE,FALSE,NA,NA
"1211","RT @Kollywoodcinma: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
- #ThalaAjith -8
• #Suriya - 7
• #Vijay      - 6
•…",FALSE,0,NA,2021-01-16 17:03:22,FALSE,NA,"1350488827660361729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ranjith_PSD",59,TRUE,FALSE,NA,NA
"1212","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 17:02:55,FALSE,NA,"1350488716255457281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aadhavan_memes",492,TRUE,FALSE,NA,NA
